Istasyon_No,Istasyon_Adi,YIL,AY,GUN,SAAT,RADYASYON,Bulutluluk_Miktari_8_Okta
17220.0,İZMİR BÖLGE,2020.0,8.0,5.0,17.0,40.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,5.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,6.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,6.0,3.0,20.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,6.0,4.0,80.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,6.0,5.0,230.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,6.0,6.0,430.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,6.0,7.0,610.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,6.0,8.0,770.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,6.0,9.0,880.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,6.0,10.0,930.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,6.0,11.0,930.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,6.0,12.0,850.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,6.0,13.0,700.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,6.0,14.0,570.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,6.0,15.0,370.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,6.0,16.0,160.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,6.0,17.0,40.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,6.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,7.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,7.0,3.0,20.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,7.0,4.0,70.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,7.0,5.0,230.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,7.0,6.0,420.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,7.0,7.0,620.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,7.0,8.0,770.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,7.0,9.0,870.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,7.0,10.0,940.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,7.0,11.0,950.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,7.0,12.0,880.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,7.0,13.0,720.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,7.0,14.0,590.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,7.0,15.0,390.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,7.0,16.0,170.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,7.0,17.0,40.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,7.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,8.0,2.0,10.0,1.0
17220.0,İZMİR BÖLGE,2020.0,8.0,8.0,3.0,20.0,1.0
17220.0,İZMİR BÖLGE,2020.0,8.0,8.0,4.0,80.0,1.0
17220.0,İZMİR BÖLGE,2020.0,8.0,8.0,5.0,180.0,2.0
17220.0,İZMİR BÖLGE,2020.0,8.0,8.0,6.0,400.0,3.0
17220.0,İZMİR BÖLGE,2020.0,8.0,8.0,7.0,620.0,3.0
17220.0,İZMİR BÖLGE,2020.0,8.0,8.0,8.0,780.0,2.0
17220.0,İZMİR BÖLGE,2020.0,8.0,8.0,9.0,890.0,2.0
17220.0,İZMİR BÖLGE,2020.0,8.0,8.0,10.0,920.0,3.0
17220.0,İZMİR BÖLGE,2020.0,8.0,8.0,11.0,900.0,3.0
17220.0,İZMİR BÖLGE,2020.0,8.0,8.0,12.0,870.0,2.0
17220.0,İZMİR BÖLGE,2020.0,8.0,8.0,13.0,720.0,2.0
17220.0,İZMİR BÖLGE,2020.0,8.0,8.0,14.0,580.0,2.0
17220.0,İZMİR BÖLGE,2020.0,8.0,8.0,15.0,370.0,2.0
17220.0,İZMİR BÖLGE,2020.0,8.0,8.0,16.0,160.0,2.0
17220.0,İZMİR BÖLGE,2020.0,8.0,8.0,17.0,30.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,8.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,9.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,9.0,3.0,20.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,9.0,4.0,60.0,2.0
17220.0,İZMİR BÖLGE,2020.0,8.0,9.0,5.0,130.0,3.0
17220.0,İZMİR BÖLGE,2020.0,8.0,9.0,6.0,280.0,6.0
17220.0,İZMİR BÖLGE,2020.0,8.0,9.0,7.0,340.0,6.0
17220.0,İZMİR BÖLGE,2020.0,8.0,9.0,8.0,730.0,6.0
17220.0,İZMİR BÖLGE,2020.0,8.0,9.0,9.0,650.0,5.0
17220.0,İZMİR BÖLGE,2020.0,8.0,9.0,10.0,490.0,6.0
17220.0,İZMİR BÖLGE,2020.0,8.0,9.0,11.0,850.0,5.0
17220.0,İZMİR BÖLGE,2020.0,8.0,9.0,12.0,820.0,5.0
17220.0,İZMİR BÖLGE,2020.0,8.0,9.0,13.0,690.0,4.0
17220.0,İZMİR BÖLGE,2020.0,8.0,9.0,14.0,550.0,5.0
17220.0,İZMİR BÖLGE,2020.0,8.0,9.0,15.0,320.0,4.0
17220.0,İZMİR BÖLGE,2020.0,8.0,9.0,16.0,160.0,4.0
17220.0,İZMİR BÖLGE,2020.0,8.0,9.0,17.0,30.0,4.0
17220.0,İZMİR BÖLGE,2020.0,8.0,9.0,18.0,10.0,6.0
17220.0,İZMİR BÖLGE,2020.0,8.0,10.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,10.0,3.0,20.0,2.0
17220.0,İZMİR BÖLGE,2020.0,8.0,10.0,4.0,70.0,2.0
17220.0,İZMİR BÖLGE,2020.0,8.0,10.0,5.0,180.0,3.0
17220.0,İZMİR BÖLGE,2020.0,8.0,10.0,6.0,410.0,3.0
17220.0,İZMİR BÖLGE,2020.0,8.0,10.0,7.0,600.0,1.0
17220.0,İZMİR BÖLGE,2020.0,8.0,10.0,8.0,750.0,1.0
17220.0,İZMİR BÖLGE,2020.0,8.0,10.0,9.0,860.0,1.0
17220.0,İZMİR BÖLGE,2020.0,8.0,10.0,10.0,880.0,1.0
17220.0,İZMİR BÖLGE,2020.0,8.0,10.0,11.0,860.0,2.0
17220.0,İZMİR BÖLGE,2020.0,8.0,10.0,12.0,830.0,2.0
17220.0,İZMİR BÖLGE,2020.0,8.0,10.0,13.0,610.0,2.0
17220.0,İZMİR BÖLGE,2020.0,8.0,10.0,14.0,370.0,2.0
17220.0,İZMİR BÖLGE,2020.0,8.0,10.0,15.0,310.0,2.0
17220.0,İZMİR BÖLGE,2020.0,8.0,10.0,16.0,160.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,10.0,17.0,30.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,10.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,11.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,11.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,11.0,4.0,70.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,11.0,5.0,220.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,11.0,6.0,420.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,11.0,7.0,610.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,11.0,8.0,760.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,11.0,9.0,870.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,11.0,10.0,900.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,11.0,11.0,880.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,11.0,12.0,860.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,11.0,13.0,720.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,11.0,14.0,580.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,11.0,15.0,380.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,11.0,16.0,170.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,11.0,17.0,40.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,11.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,12.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,12.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,12.0,4.0,70.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,12.0,5.0,230.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,12.0,6.0,420.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,12.0,7.0,610.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,12.0,8.0,780.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,12.0,9.0,880.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,12.0,10.0,900.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,12.0,11.0,890.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,12.0,12.0,870.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,12.0,13.0,720.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,12.0,14.0,590.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,12.0,15.0,390.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,12.0,16.0,170.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,12.0,17.0,30.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,12.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,13.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,13.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,13.0,4.0,70.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,13.0,5.0,240.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,13.0,6.0,430.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,13.0,7.0,620.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,13.0,8.0,770.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,13.0,9.0,870.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,13.0,10.0,890.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,13.0,11.0,870.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,13.0,12.0,850.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,13.0,13.0,710.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,13.0,14.0,580.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,13.0,15.0,380.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,13.0,16.0,170.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,13.0,17.0,30.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,13.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,14.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,14.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,14.0,4.0,70.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,14.0,5.0,230.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,14.0,6.0,430.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,14.0,7.0,620.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,14.0,8.0,780.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,14.0,9.0,890.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,14.0,10.0,910.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,14.0,11.0,890.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,14.0,12.0,870.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,14.0,13.0,730.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,14.0,14.0,610.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,14.0,15.0,410.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,14.0,16.0,180.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,14.0,17.0,30.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,14.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,15.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,15.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,15.0,4.0,70.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,15.0,5.0,240.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,15.0,6.0,440.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,15.0,7.0,630.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,15.0,8.0,790.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,15.0,9.0,890.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,15.0,10.0,920.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,15.0,11.0,900.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,15.0,12.0,880.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,15.0,13.0,720.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,15.0,14.0,600.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,15.0,15.0,390.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,15.0,16.0,160.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,15.0,17.0,30.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,15.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,16.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,16.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,16.0,4.0,60.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,16.0,5.0,230.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,16.0,6.0,430.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,16.0,7.0,620.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,16.0,8.0,770.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,16.0,9.0,870.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,16.0,10.0,890.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,16.0,11.0,870.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,16.0,12.0,850.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,16.0,13.0,710.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,16.0,14.0,580.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,16.0,15.0,380.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,16.0,16.0,150.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,16.0,17.0,30.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,16.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,17.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,17.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,17.0,4.0,60.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,17.0,5.0,220.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,17.0,6.0,430.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,17.0,7.0,610.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,17.0,8.0,770.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,17.0,9.0,870.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,17.0,10.0,890.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,17.0,11.0,870.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,17.0,12.0,850.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,17.0,13.0,710.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,17.0,14.0,570.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,17.0,15.0,380.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,17.0,16.0,150.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,17.0,17.0,30.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,17.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,18.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,18.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,18.0,4.0,60.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,18.0,5.0,220.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,18.0,6.0,430.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,18.0,7.0,610.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,18.0,8.0,780.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,18.0,9.0,880.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,18.0,10.0,900.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,18.0,11.0,880.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,18.0,12.0,860.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,18.0,13.0,720.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,18.0,14.0,580.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,18.0,15.0,370.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,18.0,16.0,150.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,18.0,17.0,30.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,18.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,19.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,19.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,19.0,4.0,60.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,19.0,5.0,220.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,19.0,6.0,430.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,19.0,7.0,610.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,19.0,8.0,770.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,19.0,9.0,870.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,19.0,10.0,890.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,19.0,11.0,880.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,19.0,12.0,860.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,19.0,13.0,720.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,19.0,14.0,580.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,19.0,15.0,370.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,19.0,16.0,140.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,19.0,17.0,20.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,19.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,20.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,20.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,20.0,4.0,60.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,20.0,5.0,210.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,20.0,6.0,410.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,20.0,7.0,590.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,20.0,8.0,740.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,20.0,9.0,850.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,20.0,10.0,870.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,20.0,11.0,870.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,20.0,12.0,840.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,20.0,13.0,710.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,20.0,14.0,570.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,20.0,15.0,350.0,1.0
17220.0,İZMİR BÖLGE,2020.0,8.0,20.0,16.0,130.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,20.0,17.0,30.0,1.0
17220.0,İZMİR BÖLGE,2020.0,8.0,20.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,21.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,21.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,21.0,4.0,50.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,21.0,5.0,210.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,21.0,6.0,410.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,21.0,7.0,600.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,21.0,8.0,760.0,2.0
17220.0,İZMİR BÖLGE,2020.0,8.0,21.0,9.0,790.0,3.0
17220.0,İZMİR BÖLGE,2020.0,8.0,21.0,10.0,530.0,4.0
17220.0,İZMİR BÖLGE,2020.0,8.0,21.0,11.0,600.0,4.0
17220.0,İZMİR BÖLGE,2020.0,8.0,21.0,12.0,570.0,4.0
17220.0,İZMİR BÖLGE,2020.0,8.0,21.0,13.0,520.0,4.0
17220.0,İZMİR BÖLGE,2020.0,8.0,21.0,14.0,380.0,4.0
17220.0,İZMİR BÖLGE,2020.0,8.0,21.0,15.0,350.0,3.0
17220.0,İZMİR BÖLGE,2020.0,8.0,21.0,16.0,130.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,21.0,17.0,20.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,21.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,22.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,22.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,22.0,4.0,50.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,22.0,5.0,210.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,22.0,6.0,420.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,22.0,7.0,600.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,22.0,8.0,760.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,22.0,9.0,870.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,22.0,10.0,870.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,22.0,11.0,870.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,22.0,12.0,850.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,22.0,13.0,700.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,22.0,14.0,540.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,22.0,15.0,330.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,22.0,16.0,120.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,22.0,17.0,20.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,22.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,23.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,23.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,23.0,4.0,50.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,23.0,5.0,210.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,23.0,6.0,410.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,23.0,7.0,590.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,23.0,8.0,750.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,23.0,9.0,860.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,23.0,10.0,870.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,23.0,11.0,880.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,23.0,12.0,850.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,23.0,13.0,700.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,23.0,14.0,550.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,23.0,15.0,340.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,23.0,16.0,120.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,23.0,17.0,20.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,23.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,24.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,24.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,24.0,4.0,50.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,24.0,5.0,200.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,24.0,6.0,400.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,24.0,7.0,590.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,24.0,8.0,750.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,24.0,9.0,850.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,24.0,10.0,850.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,24.0,11.0,850.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,24.0,12.0,820.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,24.0,13.0,680.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,24.0,14.0,530.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,24.0,15.0,330.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,24.0,16.0,120.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,24.0,17.0,20.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,24.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,25.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,25.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,25.0,4.0,50.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,25.0,5.0,190.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,25.0,6.0,390.0,0.0
17220.0,İZMİR BÖLGE,2020.0,8.0,25.0,7.0,580.0,0.0
